cd,name,lat,lng,type
1141115,瑞浪,35.369081,137.252017,1
1141116,釜戸,35.411103,137.30501,1
1141117,武並,35.437938,137.35417,1
1141118,恵那,35.455063,137.407764,1
1141119,美乃坂本,35.479286,137.450364,1
1141120,中津川,35.50036,137.502867,1
1141121,落合川,35.525116,137.530034,1
1141122,坂下,35.574218,137.531094,1
1141123,田立,35.588281,137.54893,1
1141124,南木曽,35.598896,137.608672,1
1141125,十二兼,35.645418,137.617569,1
1141126,野尻,35.673042,137.636152,1
1141127,大桑,35.684477,137.664224,1
1141128,須原,35.69769,137.694844,1
1141129,倉本,35.732939,137.714338,1
1141130,上松,35.784068,137.693283,1
1141131,木曽福島,35.843669,137.69343,1
1141132,原野,35.871245,137.741536,1
1141133,宮ノ越,35.888337,137.763794,1
1141134,藪原,35.930152,137.784368,1
1141135,奈良井,35.969476,137.816195,1
1141136,木曽平沢,35.979108,137.832613,1
1141137,贄川,36.014008,137.86091,1
1141138,日出塩,36.049004,137.894804,1
1141139,洗馬,36.087164,137.916842,1
1141202,広丘,36.148032,137.949578,1
1141203,村井,36.174226,137.956007,1
1141204,南松本,36.210447,137.969505,1
1141206,田沢,36.301583,137.941029,1
1141207,明科,36.353948,137.929967,1
1141208,西条,36.400353,138.012377,1
1141209,坂北,36.430663,138.015754,1
1141210,聖高原,36.455069,138.047603,1
1141211,冠着,36.457215,138.079223,1
1141212,姨捨,36.502649,138.093388,1
1141213,稲荷山,36.552633,138.108061,1
1141215,平田,36.191161,137.962017,1
1141301,豊橋,34.762734,137.382128,1
1141302,船町,34.775809,137.374001,1
1141303,下地,34.780939,137.370612,1
1141304,小坂井,34.797544,137.363056,1
1141305,牛久保,34.808563,137.381671,1
1141306,豊川,34.822519,137.397157,1
1141307,三河一宮,34.847911,137.414549,1
1141308,長山,34.864449,137.431458,1
1141309,江島,34.868029,137.441518,1
1141310,東上,34.876278,137.455236,1
1141311,野田城,34.889282,137.477861,1
1141312,新城,34.901112,137.49304,1
1141313,東新町,34.906129,137.502928,1
1141314,茶臼山,34.910334,137.514424,1
1141315,三河東郷,34.912224,137.527242,1
1141316,大海,34.930164,137.548682,1
1141317,鳥居,34.920834,137.551537,1
1141318,長篠城,34.92599,137.565,1
1141319,本長篠,34.932664,137.576848,1
1141320,三河大野,34.952038,137.602987,1
1141321,湯谷温泉,34.970516,137.613026,1
1141322,三河槙原,34.988589,137.621022,1
1141323,柿平,34.990587,137.644048,1
1141324,三河川合,35.001722,137.663991,1
1141325,池場,35.024418,137.704066,1
1141326,東栄,35.02901,137.713812,1
1141327,出馬,35.049322,137.744276,1
1141328,上市場,35.050202,137.752364,1
1141329,浦川,35.056355,137.763608,1
1141330,早瀬,35.060521,137.775126,1
1141331,下川合,35.069321,137.786422,1
1141332,中部天竜,35.085283,137.802898,1
1141333,佐久間,35.091877,137.809783,1
1141334,相月,35.114988,137.854345,1
1141335,城西,35.131569,137.86198,1
1141336,向市場,35.154067,137.869446,1
1141337,水窪,35.163371,137.870501,1
1141338,大嵐,35.190466,137.818509,1
1141339,小和田,35.209862,137.835971,1
1141340,中井侍,35.235913,137.834912,1
1141341,伊那小沢,35.25406,137.834709,1
1141342,鶯巣,35.267286,137.832595,1
1141343,平岡,35.273652,137.853574,1
1141344,為栗,35.311687,137.848503,1
1141345,温田,35.336273,137.841294,1
1141346,田本,35.348988,137.837922,1
1141347,門島,35.375306,137.814151,1
1141348,唐笠,35.402338,137.810254,1
1141349,金野,35.419128,137.817149,1
1141350,千代,35.428949,137.816754,1
1141351,天竜峡,35.441114,137.81732,1
1141402,川路,35.452946,137.815564,1
1141403,時又,35.46402,137.82776,1
1141404,駄科,35.4754,137.839625,1
1141405,毛賀,35.487445,137.839332,1
1141406,伊那八幡,35.49683,137.84154,1
1141407,下山村,35.50426,137.83959,1
1141408,鼎,35.506726,137.828383,1
1141409,切石,35.512339,137.809098,1
1141410,飯田,35.519544,137.821244,1
1141411,桜町,35.522147,137.829601,1
1141412,伊那上郷,35.520164,137.838984,1
1141413,元善光寺,35.533843,137.861375,1
1141414,下市田,35.544165,137.87641,1
1141415,市田,35.549325,137.886578,1
1141416,下平,35.572597,137.895922,1
1141417,山吹,35.577758,137.903282,1
1141418,伊那大島,35.595698,137.913222,1
1141419,上片桐,35.617583,137.904064,1
1141420,伊那田島,35.627221,137.910338,1
1141421,高遠原,35.644693,137.90055,1
1141422,七久保,35.654645,137.911346,1
1141423,伊那本郷,35.66543,137.93248,1
1141424,飯島,35.677571,137.929004,1
1141425,田切,35.695613,137.933092,1
1141426,伊那福岡,35.712233,137.93398,1
1141427,小町屋,35.726781,137.935207,1
1141428,駒ケ根,35.736219,137.936862,1
1141429,大田切,35.748162,137.940159,1
1141430,宮田,35.76726,137.938897,1
1141431,赤木,35.777887,137.943943,1
1141432,沢渡,35.803681,137.944035,1
1141433,下島,35.812706,137.940055,1
1141434,伊那市,35.838435,137.959196,1
1141435,伊那北,35.84524,137.964368,1
1141436,田畑,35.860791,137.97781,1
1141437,北殿,35.879377,137.984059,1
1141438,木ノ下,35.900892,137.988022,1
1141439,伊那松島,35.913865,137.988647,1
1141440,沢,35.936385,137.985477,1
1141441,羽場,35.953094,137.985126,1
1141442,伊那新町,35.9688,137.984056,1
1141443,宮木,35.976247,137.990509,1
1141501,米原,35.314657,136.289992,1
1141502,坂田,35.335777,136.287743,1
1141503,田村,35.356307,136.281813,1
1141504,長浜,35.378828,136.264901,1
1141505,虎姫,35.424539,136.257385,1
1141506,河毛,35.448425,136.249519,1
1141507,高月,35.470337,136.237716,1
1141508,木ノ本,35.505933,136.221706,1
1141509,余呉,35.53382,136.197591,1
1141510,近江塩津,35.53978,136.151236,1
1141511,新疋田,35.594239,136.100558,1
1141512,敦賀,35.644767,136.076488,1
1141513,南今庄,35.757424,136.184723,1
1141514,今庄,35.772947,136.199279,1
1141515,湯尾,35.803251,136.193007,1
1141516,南条,35.831956,136.193391,1
1141517,王子保,35.866259,136.165595,1
1141518,武生,35.903254,136.170913,1
1141519,鯖江,35.943355,136.188852,1
1141520,北鯖江,35.971496,136.198452,1
1141521,大土呂,36.010546,136.216519,1
1141522,越前花堂,36.038771,136.218073,1
1141523,福井,36.062057,136.223516,1
1141524,森田,36.109381,136.222516,1
1141525,春江,36.129004,136.228487,1
1141526,丸岡,36.162595,136.233502,1
1141527,芦原温泉,36.214542,136.235069,1
1141528,細呂木,36.24125,136.256968,1
1141529,牛ノ谷,36.259409,136.281618,1
1141530,大聖寺,36.300311,136.314205,1
1141531,加賀温泉,36.320562,136.350337,1
1141532,動橋,36.328428,136.383027,1
1141533,粟津,36.35575,136.424544,1
1141534,小松,36.402545,136.452926,1
1141535,明峰,36.425302,136.463114,1
1141536,能美根上,36.452053,136.459721,1
1141537,小舞子,36.476371,136.474925,1
1141538,美川,36.486001,136.489205,1
1141539,加賀笠間,36.502935,136.527434,1
1141540,松任,36.526706,136.566205,1
1141541,野々市,36.541644,136.598044,1
1141542,西金沢,36.553212,136.621225,1
1141543,金沢,36.578117,136.648166,1
1141544,東金沢,36.593652,136.669806,1
1141545,森本,36.612144,136.689489,1
1141546,津幡,36.657895,136.730759,1
1141547,倶利伽羅,36.672489,136.791605,1
1141548,石動,36.672492,136.865859,1
1141549,福岡,36.708239,136.932079,1
1141550,西高岡,36.724295,136.965295,1
1141551,高岡,36.740948,137.015274,1
1141552,越中大門,36.733818,137.055904,1
1141553,小杉,36.720947,137.092767,1
1141554,呉羽,36.718845,137.164874,1
1141601,岐阜,35.409532,136.756514,1
1141602,長森,35.402024,136.802981,1
1141603,那加,35.400538,136.835466,1
1141604,蘇原,35.403167,136.871434,1
1141605,各務ケ原,35.403812,136.901106,1
1141606,鵜沼,35.397897,136.945122,1
1141607,坂祝,35.426359,136.976868,1
1141608,美濃太田,35.445617,137.019467,1
1141609,古井,35.457295,137.047497,1
1141610,中川辺,35.487143,137.065086,1
1141611,下麻生,35.514973,137.087157,1
1141612,上麻生,35.541293,137.11863,1
1141613,白川口,35.579345,137.184824,1
1141614,下油井,35.633214,137.183137,1
1141615,飛騨金山,35.662118,137.164333,1
1141616,焼石,35.725763,137.200404,1
1141617,下呂,35.805345,137.239778,1
1141618,禅昌寺,35.848937,137.225184,1
1141619,飛騨萩原,35.874766,137.213568,1
1141620,上呂,35.910717,137.204562,1
1141621,飛騨宮田,35.928443,137.235595,1
1141622,飛騨小坂,35.950749,137.257084,1
1141623,渚,36.001416,137.287894,1
1141624,久々野,36.052273,137.276778,1
1141625,飛騨一ノ宮,36.08836,137.247588,1
1141626,高山,36.140574,137.251301,1
1141627,上枝,36.18095,137.245789,1
1141628,飛騨国府,36.211001,137.215895,1
1141629,飛騨古川,36.236727,137.189681,1
1141630,杉崎,36.250003,137.168638,1
1141631,飛騨細江,36.260926,137.146029,1
1141632,角川,36.30016,137.113223,1
1141633,坂上,36.327902,137.140979,1
1141634,打保,36.383737,137.181902,1
1141635,杉原,36.415806,137.192102,1
1141636,猪谷,36.471625,137.237975,1
1141637,楡原,36.529323,137.22872,1
1141638,笹津,36.562129,137.211437,1
1141639,東八尾,36.589645,137.174978,1
1141640,越中八尾,36.591391,137.138379,1
1141641,千里,36.634678,137.132396,1
1141642,速星,36.664135,137.160428,1
1141643,西富山,36.699331,137.177029,1
1141645,婦中鵜坂,36.676084,137.167625,1
1141702,二塚,36.714339,137.006141,1
1141703,林,36.704504,136.999379,1
1141704,戸出,36.684323,136.983898,1
1141705,油田,36.655124,136.970372,1
1141706,砺波,36.636424,136.953648,1
1141707,東野尻,36.618573,136.9435,1
1141708,高儀,36.606697,136.936007,1
1141709,福野,36.588541,136.923166,1
1141710,東石黒,36.57605,136.898166,1
1141711,福光,36.558121,136.878135,1
1141712,越中山田,36.538513,136.887522,1
1141713,城端,36.522012,136.901673,1
1141802,越中中川,36.749764,137.027851,1
1141803,能町,36.768259,137.039885,1
1141804,伏木,36.792306,137.05853,1
1141805,越中国分,36.805361,137.050729,1
1141806,雨晴,36.816484,137.037583,1
1141807,島尾,36.828423,137.01269,1
1141808,氷見,36.849899,136.990631,1
1141902,中津幡,36.67156,136.740279,1
1141903,本津幡,36.676673,136.732202,1
1141904,能瀬,36.693152,136.719898,1
1141905,宇野気,36.722795,136.70306,1
1141906,横山,36.747739,136.71685,1
1141907,高松,36.768541,136.728823,1
1141908,免田,36.795806,136.747581,1
1141909,宝達,36.819875,136.762229,1
1141910,敷浪,36.848094,136.773455,1
1141911,南羽咋,36.870324,136.774631,1
1141912,羽咋,36.897073,136.783332,1
1141913,千路,36.928139,136.801195,1
1141914,金丸,36.943344,136.835874,1
1141915,能登部,36.960867,136.869403,1
1141916,良川,36.976662,136.894628,1
1141917,能登二宮,36.984824,136.917389,1
1141918,徳田,37.007449,136.930295,1
1141919,七尾,37.041613,136.964501,1
1141920,和倉温泉,37.074663,136.925884,1
1142103,六条,36.028175,136.239594,1
1142104,足羽,36.020821,136.253607,1
1142105,越前東郷,36.018185,136.273561,1
1142106,一乗谷,36.013679,136.2974,1
1142107,越前高田,36.024759,136.318669,1
1142108,市波,36.019813,136.330463,1
1142109,小和清水,36.01732,136.351085,1
1142110,美山,35.998567,136.365082,1
1142111,越前薬師,36.005283,136.384336,1
1142112,越前大宮,36.000064,136.409694,1
1142113,計石,35.997589,136.434767,1
1142114,牛ケ原,35.998567,136.467349,1
1142115,北大野,35.997992,136.48795,1
1142116,越前大野,35.983294,136.496877,1
1142117,越前田野,35.987048,136.526884,1
1142118,越前富田,35.9909,136.541233,1
1142119,下唯野,35.974208,136.56027,1
1142120,柿ケ島,35.97243,136.570938,1
1142121,勝原,35.967512,136.597151,1
1142122,越前下山,35.920356,136.634832,1
1142123,九頭竜湖,35.90449,136.66146,1
1142201,東舞鶴,35.468601,135.394788,1
1142202,松尾寺,35.486018,135.450133,1
1142203,青郷,35.481584,135.4998,1
1142204,三松,35.488767,135.520561,1
1142205,若狭高浜,35.486423,135.547588,1
1142206,若狭和田,35.488664,135.581564,1
1142207,若狭本郷,35.482616,135.618834,1
1142208,加斗,35.480672,135.666145,1
1142209,勢浜,35.481192,135.708039,1
1142210,小浜,35.491643,135.745672,1
1142211,東小浜,35.485234,135.781053,1
1142212,新平野,35.473069,135.807198,1
1142213,上中,35.463638,135.855728,1
1142214,若狭有田,35.485536,135.868377,1
1142215,大鳥羽,35.504839,135.866872,1
1142216,十村,35.51595,135.896591,1
1142217,藤井,35.532198,135.906274,1
1142218,三方,35.555282,135.909259,1
1142219,気山,35.584887,135.909531,1
1142220,美浜,35.605138,135.936496,1
1142221,東美浜,35.614039,135.985614,1
1142222,粟野,35.617234,136.027225,1
1142223,西敦賀,35.617975,136.067787,1
1150102,函南,35.108773,138.970984,1
1150103,三島,35.126253,138.911133,1
1150104,沼津,35.103011,138.860104,1
1150105,片浜,35.11825,138.818937,1
1150106,原,35.124915,138.793387,1
1150107,東田子の浦,35.136255,138.745441,1
1150108,吉原,35.143845,138.702768,1
1150110,富士川,35.141119,138.618571,1
1150111,新蒲原,35.119599,138.608117,1
1150112,蒲原,35.114005,138.582752,1
1150113,由比,35.097108,138.552756,1
1150114,興津,35.052539,138.521865,1
1150115,清水,35.023248,138.488958,1
1150116,草薙,35.002854,138.442025,1
1150117,東静岡,34.985256,138.413118,1
1150118,静岡,34.971629,138.388579,1
1150119,安倍川,34.940961,138.364029,1
1150120,用宗,34.922512,138.36006,1
1150121,焼津,34.872261,138.318457,1
1150122,西焼津,34.859824,138.28552,1
1150123,藤枝,34.849511,138.252748,1
1150124,六合,34.836436,138.203502,1
1150125,島田,34.830159,138.173436,1
1150126,金谷,34.819049,138.125578,1
1150127,菊川,34.76176,138.085648,1
1150128,掛川,34.769463,138.014937,1
1150129,愛野,34.752257,137.961663,1
1150130,袋井,34.741377,137.92596,1
1150131,磐田,34.710132,137.852244,1
1150132,豊田町,34.7121,137.82013,1
1150133,天竜川,34.716994,137.77923,1
1150201,浜松,34.703866,137.734759,1
1150203,高塚,34.690425,137.681303,1
1150204,舞阪,34.685701,137.626422,1
1150205,弁天島,34.690125,137.603058,1
1150206,新居町,34.694276,137.568953,1
1150207,鷲津,34.716819,137.546116,1
1150208,新所原,34.723205,137.484399,1
1150209,二川,34.725809,137.438966,1
1150211,西小坂井,34.79708,137.352499,1
1150212,愛知御津,34.812624,137.316492,1
1150213,三河大塚,34.815744,137.28287,1
1150214,三河三谷,34.818546,137.247795,1
1150215,蒲郡,34.823078,137.226459,1
1150216,三河塩津,34.825295,137.201261,1
1150217,三ケ根,34.836449,137.176348,1
1150218,幸田,34.859926,137.16447,1
1150219,岡崎,34.925417,137.157243,1
1150220,西岡崎,34.946572,137.123187,1
1150221,安城,34.959986,137.08716,1
1150222,三河安城,34.96968,137.060918,1
1150223,東刈谷,34.97741,137.043525,1
1150224,刈谷,34.991156,137.008878,1
1150225,逢妻,34.998215,136.990544,1
1150226,大府,35.008665,136.961727,1
1150227,共和,35.035245,136.954599,1
1150228,大高,35.069244,136.940242,1
1150229,笠寺,35.095113,136.926321,1
1150230,熱田,35.130028,136.910502,1
1150232,尾頭橋,35.146981,136.89102,1
1150234,枇杷島,35.198681,136.861816,1
1150235,清洲,35.225406,136.834529,1
1150236,稲沢,35.252994,136.820942,1
1150237,尾張一宮,35.301765,136.797567,1
1150238,木曽川,35.349319,136.780726,1
1150240,野田新町,34.984212,137.026355,1
1150241,南大高,35.055403,136.948244,1
1150242,相見,34.886833,137.160389,1
1150302,西岐阜,35.404664,136.72341,1
1150303,穂積,35.396345,136.693834,1
1150304,大垣,35.367096,136.618288,1
1150305,荒尾,35.373454,136.583276,1
1150306,美濃赤坂,35.386677,136.582129,1
1150307,垂井,35.369587,136.531246,1
1150308,関ケ原,35.363726,136.470451,1
1150309,柏原,35.344593,136.402767,1
1150310,近江長岡,35.359307,136.373775,1
1150311,醒ケ井,35.327664,136.345135,1
1150402,来宮,35.098723,139.065575,1
1150403,伊豆多賀,35.059411,139.066847,1
1150404,網代,35.043545,139.081245,1
1150405,宇佐美,35.005602,139.079778,1
1150406,伊東,34.9747,139.092125,1
1150502,下曽我,35.303554,139.183395,1
1150503,上大井,35.321883,139.163508,1
1150504,相模金子,35.33364,139.150753,1
1150505,松田,35.346843,139.137417,1
1150506,東山北,35.357637,139.10765,1
1150507,山北,35.360808,139.080212,1
1150508,谷峨,35.366561,139.038234,1
1150509,駿河小山,35.359113,138.997689,1
1150510,足柄,35.332233,138.981687,1
1150511,御殿場,35.299933,138.93424,1
1150512,南御殿場,35.277269,138.925789,1
1150513,富士岡,35.257299,138.920504,1
1150514,岩波,35.21498,138.919296,1
1150515,裾野,35.171372,138.909293,1
1150516,長泉なめり,35.147633,138.899364,1
1150517,下土狩,35.128379,138.895126,1
1150518,大岡,35.116158,138.881988,1
1150602,尾張森岡,34.993826,136.970279,1
1150603,緒川,34.981372,136.971899,1
1150604,石浜,34.967813,136.972932,1
1150605,東浦,34.949574,136.970725,1
1150606,亀崎,34.918986,136.961058,1
1150607,乙川,34.903306,136.941344,1
1150608,半田,34.894167,136.930462,1
1150609,東成岩,34.874279,136.923416,1
1150610,武豊,34.853507,136.921244,1
1150702,小泉,35.349055,137.100421,1
1150703,根本,35.361548,137.090008,1
1150704,姫,35.382004,137.072078,1
1150705,下切,35.393777,137.063734,1
1150706,可児,35.422832,137.055345,1
1150707,美濃川合,35.444138,137.045309,1
1150802,八田,35.148973,136.852258,1
1150803,春田,35.14318,136.813512,1
1150804,蟹江,35.142071,136.793908,1
1150805,永和,35.13285,136.764325,1
1150806,弥富,35.114026,136.725664,1
1150807,長島,35.098196,136.695751,1
1150808,桑名,35.06747,136.683832,1
1150809,朝日,35.033782,136.65803,1
1150810,富田,35.008124,136.653143,1
1150811,富田浜,34.996553,136.65004,1
1150812,四日市,34.962721,136.630168,1
1150813,南四日市,34.941514,136.609662,1
1150814,河原田,34.910684,136.598527,1
1150815,河曲,34.897878,136.568018,1
1150816,加佐登,34.890307,136.529907,1
1150817,井田川,34.868319,136.492658,1
1150818,亀山,34.850103,136.450451,1
1150902,関,34.849064,136.394777,1
1150903,加太,34.842639,136.340305,1
1150904,柘植,34.846993,136.255704,1
1150905,新堂,34.821168,136.206507,1
1150906,佐那具,34.804193,136.163171,1
1150907,伊賀上野,34.789143,136.122907,1
1150908,島ケ原,34.767686,136.054184,1
1150909,月ケ瀬口,34.762813,136.023703,1
1150910,大河原,34.77175,135.987635,1
1150911,笠置,34.759086,135.934289,1
1150912,加茂,34.752575,135.869609,1
1151002,下庄,34.81423,136.479628,1
1151003,一身田,34.76278,136.49938,1
